category_id,category_title,category_slug,sub_category,title,slug,unit,unit_name,rating,price
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Гренки,"Гренки Фишка со вкусом сибирского холодца с хреном, 120г",grenki-fiska-so-vkusom-sibirskogo-holodca-s-hrenom-120g,1,шт,485,6799
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Гренки,"Гренки Фишка Чесночные, 120г",grenki-fiska-cesnocnye-120g,1,шт,485,6399
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Гренки,"Гренки Фишка со вкусом говядины по-японски, 120г",grenki-fiska-so-vkusom-govadiny-po-aponski-120g,1,шт,478,6999
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Гренки,"Гренки Beerka Бородинские со вкусом чеснока и укропа со сметанным соусом, 60г",grenki-beerka-borodinskie-so-vkusom-cesnoka-i-ukropa-so-smetannym-sousom-60g,1,шт,484,3799
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Гренки,"Гренки пшеничные с чесноком и прованскими травами, 85г",grenki-psenicnye-s-cesnokom-i-provanskimi-travami-85g,1,шт,478,3990
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Гренки,"Гренки Крутоны Будешь? ржано-пшеничные со вкусом сметаны и лука, 100г",grenki-krutony-budes-rzano-psenicnye-so-vkusom-smetany-i-luka-100g,1,шт,477,5999
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Гренки,"Гренки пшенично-ржаные с чесноком, 90г",grenki-psenicno-rzanye-s-cesnokom-90g,1,шт,453,3990
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Кукурузные палочки,"Палочки кукурузные Кузя Лакомкин сладкие, 140г",palocki-kukuruznye-kuza-lakomkin-sladkie-140g,1,шт,494,4999
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Кукурузные палочки,"Кукурузные палочки Кузя лакомкин с сахарной пудрой, 190г",kukuruznye-palocki-kuza-lakomkin-s-saharnoj-pudroj-190g,1,шт,495,11499
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Кукурузные палочки,"Палочки кукурузные Lava Lava со вкусом клубника-банан, 50г",palocki-kukuruznye-lava-lava-so-vkusom-klubnika-banan-50g,1,шт,0,4999
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Кукурузные палочки,"Палочки кукурузные Lava Lava со вкусом тутти-фрутти, 50г",palocki-kukuruznye-lava-lava-so-vkusom-tutti-frutti-50g,1,шт,0,4999
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Кукурузные палочки,"Палочки кукурузные Lava Lava со вкусом апельсин-цитрусы, 50г",palocki-kukuruznye-lava-lava-so-vkusom-apelsin-citrusy-50g,1,шт,0,4999
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Кукурузные палочки,"Палочки кукурузные сладкие Ухтышки, 140г",palocki-kukuruznye-sladkie-uhtyski-140g,1,шт,480,4499
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Кукурузные палочки,"Палочки Кузя Лакомкин кукурузные со вкусом клубники, 100г",palocki-kuza-lakomkin-kukuruznye-so-vkusom-klubniki-100g,1,шт,0,5999
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Кукурузные палочки,"Палочки Кузя Лакомкин кукурузные со вкусом банана, 100г",palocki-kuza-lakomkin-kukuruznye-so-vkusom-banana-100g,1,шт,480,8999
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Сушки и баранки,"Мини-крендели Lorenz Saltletts классические с солью, 60г",mini-krendeli-lorenz-saltletts-klassiceskie-s-solu-60g,1,шт,493,2499
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Сушки и баранки,"Сушки Семейка Озби Кроха простые, 200г",suski-semejka-ozbi-kroha-prostye-200g,1,шт,492,5199
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Сушки и баранки,"Баранки Семейка Озби с ванилью, 300г",baranki-semejka-ozbi-s-vanilu-300g,1,шт,490,7599
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Сушки и баранки,"Тараллини Nina Farina классические, 180г",tarallini-nina-farina-klassiceskie-180g,1,шт,493,6399
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Сушки и баранки,"Сушки Семейка Озби Кроха с маком, 200г",suski-semejka-ozbi-kroha-s-makom-200g,1,шт,491,4799
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Сушки и баранки,"Сушки Семейка Озби ванильные, 200г",suski-semejka-ozbi-vanilnye-200g,1,шт,492,5799
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Сушки и баранки,"Сушки Ладожский малышок простые Зелёная Линия, 300г",suski-ladozskij-malysok-prostye-zelenaa-linia-300g,1,шт,485,6199
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Сушки и баранки,"Крендели Saltletts Классические с солью, 150г",krendeli-saltletts-klassiceskie-s-solu-150g,1,шт,493,6499
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Соломки,"Соломка сладкая черная смородина Зелёная Линия, 150г",solomka-sladkaa-cernaa-smorodina-zelenaa-linia-150g,1,шт,486,6999
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Соломки,"Соломка сладкая брусника Зелёная Линия, 150г",solomka-sladkaa-brusnika-zelenaa-linia-150g,1,шт,487,6999
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Соломки,"Соломка Жуковский Хлеб сдобная с ванилью, 200г",solomka-zukovskij-hleb-sdobnaa-s-vanilu-200g,1,шт,492,4999
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Соломки,"Соломка Жуковский Хлеб сдобная с маком, 200г",solomka-zukovskij-hleb-sdobnaa-s-makom-200g,1,шт,488,4999
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Соломки,"Крендельки с солью Пр!ст, 100г",krendelki-s-solu-pr-st-100g,1,шт,485,2599
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Соломки,"Соломка неглазированная сладкая с ароматом ванили Пр!ст, 200г",solomka-neglazirovannaa-sladkaa-s-aromatom-vanili-pr-st-200g,1,шт,500,3599
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Соломки,"Соломка неглазированная соленая Пр!ст, 200г",solomka-neglazirovannaa-solenaa-pr-st-200g,1,шт,457,3999
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Соломки,"Соломка Lorenz Junior, 130г",solomka-lorenz-junior-130g,1,шт,492,6499
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Хлебные палочки,"Хлебные палочки Saltletts Классические солёные, 75г",hlebnye-palocki-saltletts-klassiceskie-solenye-75g,1,шт,492,2499
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Хлебные палочки,"Хлебные палочки Saltletts Классические солёные, 150г",hlebnye-palocki-saltletts-klassiceskie-solenye-150g,1,шт,493,6499
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Хлебные палочки,"Хлебные палочки Семейка Озби простые, 150г",hlebnye-palocki-semejka-ozbi-prostye-150g,1,шт,493,4999
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Хлебные палочки,"Хлебные палочки Семейка Озби с сыром, 150г",hlebnye-palocki-semejka-ozbi-s-syrom-150g,1,шт,483,5599
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Хлебные палочки,Палочки хлебные Mini Grissini с солью,palocki-hlebnye-mini-grissini-s-solu,1,шт,462,5390
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Хлебные палочки,"Хлебные палочки Roberto Гриссини торинези, 125г",hlebnye-palocki-roberto-grissini-torinezi-125g,1,шт,491,16999
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Хлебные палочки,"Палочки Семейка Озби хлебные цельнозерновые, 150г",palocki-semejka-ozbi-hlebnye-celnozernovye-150g,1,шт,0,6590
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Хлебные палочки,"Гриссини Ферматель с прованскими травами, 150г",grissini-fermatel-s-provanskimi-travami-150g,1,шт,0,18499
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Сухари,"Сухари Семейка Озби сдобные с изюмом и сахаром, 300г",suhari-semejka-ozbi-sdobnye-s-izumom-i-saharom-300g,1,шт,483,9999
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Сухари,"Сухари Московские Зелёная Линия, 300г",suhari-moskovskie-zelenaa-linia-300g,1,шт,474,8999
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Сухари,"Сухари Новые сдобные с изюмом Пр!ст, 250г",suhari-novye-sdobnye-s-izumom-pr-st-250g,1,шт,477,6399
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Сухари,"Сухари Ого ванильные, 250г",suhari-ogo-vanilnye-250g,1,шт,486,5999
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Сухари,"Сухари Кантуччи с арахисом и изюмом Зелёная Линия, 200г",suhari-kantucci-s-arahisom-i-izumom-zelenaa-linia-200g,1,шт,480,9799
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Сухари,"Сухари Кантуччи с арахисом Зелёная Линия, 200г",suhari-kantucci-s-arahisom-zelenaa-linia-200g,1,шт,490,9799
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Сухари,"Сухари Ого Сахарные с изюмом, 300г",suhari-ogo-saharnye-s-izumom-300g,1,шт,482,13999
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Сухари,"Сухари Семейка Озби Осенние классические в сахаре, 300г",suhari-semejka-ozbi-osennie-klassiceskie-v-sahare-300g,1,шт,0,12500
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Хлебцы,"Хлебцы рисовые Агуша Груша 0.2% с 12 месяцев, 30г",hlebcy-risovye-agusa-grusa-0-2-s-12-mesacev-30g,1,шт,490,3799
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Хлебцы,"Хлебцы Агуша Яблоко-Вишня мультизлаковые мини, 30г",hlebcy-agusa-abloko-visna-multizlakovye-mini-30g,1,шт,491,5599
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Хлебцы,"Сухарики Finn Crisp Original ржаные, 200г",suhariki-finn-crisp-original-rzanye-200g,1,шт,496,22999
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Хлебцы,"Хлебцы Хлебцы Молодцы Лайт ржаные вафельные без дрожжей хрустящие, 70г",hlebcy-hlebcy-molodcy-lajt-rzanye-vafelnye-bez-drozzej-hrustasie-70g,1,шт,492,5399
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Хлебцы,"Хлебцы Baker House Итальянские с семенами подсолнечника, 250г",hlebcy-baker-house-italanskie-s-semenami-podsolnecnika-250g,1,шт,492,9999
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Хлебцы,"Хлебцы Хлебцы Молодцы Фитнес линия цельнозерновые витамин плюс хрустящие, 100г",hlebcy-hlebcy-molodcy-fitnes-linia-celnozernovye-vitamin-plus-hrustasie-100g,1,шт,490,3999
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Хлебцы,"Хлебцы Столовые хрустящие Пр!ст, 110г",hlebcy-stolovye-hrustasie-pr-st-110g,1,шт,481,2399
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Хлебцы,"Хлебцы Щедрые ржаные тонкие, 170г",hlebcy-sedrye-rzanye-tonkie-170g,1,шт,491,11599
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Водоросли,"Чипсы нори Sen Soy Premium Original из морской капусты, 4.5г",cipsy-nori-sen-soy-premium-original-iz-morskoj-kapusty-4-5g,1,шт,491,5999
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Водоросли,"Водоросли морские Sen Soy Premium Суши-нори, 28г",vodorosli-morskie-sen-soy-premium-susi-nori-28g,1,шт,494,19999
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Водоросли,"Капуста морская Сибуки Корейское барбекю сушёная в пластинах, 5г",kapusta-morskaa-sibuki-korejskoe-barbeku-susenaa-v-plastinah-5g,1,шт,488,9999
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Водоросли,"Бумага рисовая Sen Soy Premium, 100г",bumaga-risovaa-sen-soy-premium-100g,1,шт,487,13999
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Водоросли,"Чипсы из морской капусты Kakao Friends Классические, 2г",cipsy-iz-morskoj-kapusty-kakao-friends-klassiceskie-2g,1,шт,473,5999
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Водоросли,"Капуста морская Сибуки Стандарт сушёная в пластинах, 17г",kapusta-morskaa-sibuki-standart-susenaa-v-plastinah-17g,1,шт,488,32999
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Водоросли,"Капуста морская Сибуки Кимчи сушёная в пластинах, 5г",kapusta-morskaa-sibuki-kimci-susenaa-v-plastinah-5g,1,шт,483,9999
708,"Чипсы, снеки, попкорн",cipsy-sneki-popkorn,Водоросли,"Капуста морская Сибуки Премиум сушёная в пластинах, 5г",kapusta-morskaa-sibuki-premium-susenaa-v-plastinah-5g,1,шт,485,9999
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Печенье,"Печенье Belvita Утреннее витаминизированное со злаковыми хлопьями, 225г",pecene-belvita-utrennee-vitaminizirovannoe-so-zlakovymi-hlopami-225g,1,шт,493,12499
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Печенье,"Печенье Юбилейное Традиционное витаминизированное, 134г",pecene-ubilejnoe-tradicionnoe-vitaminizirovannoe-134g,1,шт,490,3999
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Печенье,"Печенье Воздушные колечки заварное Зелёная Линия, 100г",pecene-vozdusnye-kolecki-zavarnoe-zelenaa-linia-100g,1,шт,490,4999
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Печенье,"Печенье Кухмастер Золотая симфония, 230г",pecene-kuhmaster-zolotaa-simfonia-230g,1,шт,492,9399
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Печенье,"Печенье Belvita Утреннее витаминизированное с какао, 225г",pecene-belvita-utrennee-vitaminizirovannoe-s-kakao-225g,1,шт,491,12499
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Печенье,"Печенье Orion Choco Boy с обогащающей добавкой, 45г",pecene-orion-choco-boy-s-obogasausej-dobavkoj-45g,1,шт,493,5599
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Печенье,"Печенье-сэндвич Konti Супер-Контик шоколадное, 100г",pecene-sendvic-konti-super-kontik-sokoladnoe-100g,1,шт,488,3999
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Печенье,"Печенье Юбилейное Традиционное витаминизированное, 268г",pecene-ubilejnoe-tradicionnoe-vitaminizirovannoe-268g,1,шт,493,9999
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Вафли,"Вафли Dr. Gerard в молочном шоколаде с какао-ореховым кремом, 100г",vafli-dr-gerard-v-molocnom-sokolade-s-kakao-orehovym-kremom-100g,1,шт,485,7999
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Вафли,"Вафли мягкие с клубникой Ухтышки, 50г",vafli-magkie-s-klubnikoj-uhtyski-50g,1,шт,474,1699
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Вафли,"Вафельный батончик Kinder Bueno, 43г",vafelnyj-batoncik-kinder-bueno-43g,1,шт,495,9999
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Вафли,"Вафли мягкие с варёной сгущенкой Ухтышки, 50г",vafli-magkie-s-varenoj-sgusenkoj-uhtyski-50g,1,шт,472,1699
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Вафли,"Вафли Яшкино Шоколадные, 300г",vafli-askino-sokoladnye-300g,1,шт,488,9799
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Вафли,"Вафли Dr. Gerard в молочном шоколаде с какао-кремом, 114г",vafli-dr-gerard-v-molocnom-sokolade-s-kakao-kremom-114g,1,шт,491,9999
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Вафли,"Трубочка вафельная с начинкой Молоко сгущённое с сахаром варёное Пр!ст, 70г",trubocka-vafelnaa-s-nacinkoj-moloko-sgusennoe-s-saharom-varenoe-pr-st-70g,1,шт,480,3599
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Вафли,"Вафли Яшкино лимон-лайм, 300г",vafli-askino-limon-lajm-300g,1,шт,485,10499
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Пряники,"Пряники Хлебный Дом Мятные узоры, 400г",praniki-hlebnyj-dom-matnye-uzory-400g,1,шт,447,7999
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Пряники,"Пряник Ясная Поляна Тульский с фруктовой начинкой, 140г",pranik-asnaa-polana-tulskij-s-fruktovoj-nacinkoj-140g,1,шт,489,5999
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Пряники,"Пряник Ясная Поляна Тульский с начинкой варёная сгущёнка, 140г",pranik-asnaa-polana-tulskij-s-nacinkoj-varenaa-sgusenka-140g,1,шт,489,5999
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Пряники,"Пряники Хлебный Дом Классические, 400г",praniki-hlebnyj-dom-klassiceskie-400g,1,шт,470,10499
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Пряники,"Пряники заварные глазированные с вишневой начинкой Bonte, 300г",praniki-zavarnye-glazirovannye-s-visnevoj-nacinkoj-bonte-300g,1,шт,485,6499
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Пряники,"Пряники Яшкино Шоколадные, 350г",praniki-askino-sokoladnye-350g,1,шт,491,11999
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Пряники,"Пряники Хлебный Дом Шоколадные узоры, 400г",praniki-hlebnyj-dom-sokoladnye-uzory-400g,1,шт,500,15499
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Пряники,"Пряники Любимые Классические, 400г",praniki-lubimye-klassiceskie-400g,1,шт,486,8999
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Шоколад,"Шоколад молочный Milka с цельным фундуком, 85г",sokolad-molocnyj-milka-s-celnym-fundukom-85g,1,шт,494,13499
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Шоколад,"Шоколад молочный Kinder Chocolate Country со злаками, 23.5г",sokolad-molocnyj-kinder-chocolate-country-so-zlakami-23-5g,1,шт,494,4499
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Шоколад,"Шоколад молочный Milka, 85г",sokolad-molocnyj-milka-85g,1,шт,494,12499
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Шоколад,"Шоколад молочный Kinder Chocolate с молочной начинкой, 100г",sokolad-molocnyj-kinder-chocolate-s-molocnoj-nacinkoj-100g,1,шт,495,12999
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Шоколад,"Шоколад белый Воздушный пористый, 85г",sokolad-belyj-vozdusnyj-poristyj-85g,1,шт,488,7999
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Шоколад,"Шоколад молочный Kinder Макси с молочной начинкой, 21г",sokolad-molocnyj-kinder-maksi-s-molocnoj-nacinkoj-21g,1,шт,495,2999
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Шоколад,"Яйцо шоколадное Kinder сюрприз с игрушкой в ассортименте, 20г",ajco-sokoladnoe-kinder-surpriz-s-igruskoj-v-assortimente-20g,1,шт,494,8999
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Шоколад,"Шоколад молочный Kinder Chocolate с молочной начинкой, 50г",sokolad-molocnyj-kinder-chocolate-s-molocnoj-nacinkoj-50g,1,шт,495,6799
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Батончики,"Батончик шоколадный Snickers Супер из нуги карамели и арахиса, 80г",batoncik-sokoladnyj-snickers-super-iz-nugi-karameli-i-arahisa-80g,1,шт,493,5999
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Батончики,"Батончик шоколадный Milky Way, 26г",batoncik-sokoladnyj-milky-way-26g,1,шт,491,1999
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Батончики,"Батончик шоколадный Snickers, 50.5г",batoncik-sokoladnyj-snickers-50-5g,1,шт,494,3999
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Батончики,"Батончик шоколадный Picnic Big, 76г",batoncik-sokoladnyj-picnic-big-76g,1,шт,492,4999
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Батончики,"Батончик шоколадный Picnic грецкий орех, 52г",batoncik-sokoladnyj-picnic-greckij-oreh-52g,1,шт,490,5999
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Батончики,"Шоколад молочный Kinder Макси с молочной начинкой, 21г",sokolad-molocnyj-kinder-maksi-s-molocnoj-nacinkoj-21g,1,шт,495,2999
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Батончики,"Вафельный батончик Kinder Bueno, 43г",vafelnyj-batoncik-kinder-bueno-43g,1,шт,495,9999
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Батончики,"Батончик шоколадный Twix Экстра с печеньем, 82г",batoncik-sokoladnyj-twix-ekstra-s-pecenem-82g,1,шт,494,7599
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Шоколадные и ореховые пасты,"Ореховая паста Nutella фундук и какао, 180г",orehovaa-pasta-nutella-funduk-i-kakao-180g,1,шт,492,22999
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Шоколадные и ореховые пасты,"Ореховая паста Nutella фундук и какао, 350г",orehovaa-pasta-nutella-funduk-i-kakao-350g,1,шт,497,43999
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Шоколадные и ореховые пасты,"Набор Nutella&GO! c хлебными палочками и ореховой пастой Nutella, 52г",nabor-nutella-go-c-hlebnymi-palockami-i-orehovoj-pastoj-nutella-52g,1,шт,493,11999
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Шоколадные и ореховые пасты,"Паста арахисовая Nattys Creamy с мёдом, 325г",pasta-arahisovaa-nattys-creamy-s-medom-325g,1,шт,478,29999
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Шоколадные и ореховые пасты,"Паста ореховая Milka с добавлением какао, 350г",pasta-orehovaa-milka-s-dobavleniem-kakao-350g,1,шт,489,36999
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Шоколадные и ореховые пасты,"Паста шоколадно-молочная Bonte Sweets, 350г",pasta-sokoladno-molocnaa-bonte-sweets-350g,1,шт,457,11999
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Шоколадные и ореховые пасты,"Ореховая паста Nutella фундук и какао, 630г",orehovaa-pasta-nutella-funduk-i-kakao-630g,1,шт,497,56999
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Шоколадные и ореховые пасты,"Паста шоколадно-ореховая Ухтышки, 330г",pasta-sokoladno-orehovaa-uhtyski-330g,1,шт,486,26999
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Конфеты,"Карамель Chupa Chups Манго Танго с натуральным соком, 12г",karamel-chupa-chups-mango-tango-s-naturalnym-sokom-12g,1,шт,489,999
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Конфеты,"Карамель Chupa Chups Fruit-tella, 17г",karamel-chupa-chups-fruit-tella-17g,1,шт,490,1499
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Конфеты,"Конфеты Красный Октябрь Мишка косолапый, 200г",konfety-krasnyj-oktabr-miska-kosolapyj-200g,1,шт,491,29999
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Конфеты,"Конфеты Золотой Степ Славянка, 192г",konfety-zolotoj-step-slavanka-192g,1,шт,491,13999
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Конфеты,"Конфеты Рот Фронт Батончики, 250г",konfety-rot-front-batonciki-250g,1,шт,492,10999
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Конфеты,"Карамель Chupa Chups XXL Trio с жевательной резинкой, 29г",karamel-chupa-chups-xxl-trio-s-zevatelnoj-rezinkoj-29g,1,шт,489,1999
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Конфеты,"Карамель Chupa Chups тропические фрукты, 15г",karamel-chupa-chups-tropiceskie-frukty-15g,1,шт,489,2999
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Конфеты,"Ирис Meller с шоколадом, 38г",iris-meller-s-sokoladom-38g,1,шт,492,5399
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Торты,"Торт Mirel Черничное молоко дефростированный, 750г",tort-mirel-cernicnoe-moloko-defrostirovannyj-750g,1,шт,490,53999
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Торты,"Торт Фили-Бейкер Панчо, 500г",tort-fili-bejker-panco-500g,1,шт,488,36999
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Торты,"Торт бисквитно-фруктовый Фили-Бейкер Панчо, 1кг",tort-biskvitno-fruktovyj-fili-bejker-panco-1kg,1,шт,492,81999
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Торты,"Торт Фили-Бейкер Новый Киевский, 500г",tort-fili-bejker-novyj-kievskij-500g,1,шт,472,76999
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Торты,"Торт бисквитный Фили-Бейкер Пломбир-классик, 720г",tort-biskvitnyj-fili-bejker-plombir-klassik-720g,1,шт,486,44999
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Торты,"Торт Фили-Бейкер Медовик домашний, 800г",tort-fili-bejker-medovik-domasnij-800g,1,шт,483,49999
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Торты,"Торт Mirel Прага, 660г",tort-mirel-praga-660g,1,шт,485,53499
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Торты,"Торт бисквитный Фили-Бейкер Народная птичка классическая, 500г",tort-biskvitnyj-fili-bejker-narodnaa-pticka-klassiceskaa-500g,1,шт,484,40999
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Пирожные,"Пирожное Медвежонок Барни бисквитное с шоколадной начинкой, 150г",piroznoe-medvezonok-barni-biskvitnoe-s-sokoladnoj-nacinkoj-150g,1,шт,494,8999
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Пирожные,"Пирожное Milka Лила Кейк двухслойное бисквитное с кусочками молочного шоколада, 5х28г",piroznoe-milka-lila-kejk-dvuhslojnoe-biskvitnoe-s-kusockami-molocnogo-sokolada-5h28g,1,шт,489,20999
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Пирожные,"Эклеры Фили-Бейкер заварные, 250г",eklery-fili-bejker-zavarnye-250g,1,шт,489,14999
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Пирожные,"Пирожное Макаронс Соленая Карамель, 24г",piroznoe-makarons-solenaa-karamel-24g,1,шт,442,5490
187,"Шоколад, конфеты, сладости",sokolad-konfety-sladosti,Пирожные,"Пирожные Фили-Бейкер Кольца заварные, 300г",piroznye-fili-bejker-kolca-zavarnye-300g,1,шт,478,20999
